,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__hidden_layer_sizes,param_classifier__learning_rate_init,param_classifier__max_iter,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score,holdout_test_score
33,0.4536625146865845,0.02548825740814209,0.0015444755554199219,1.1444091796875e-05,"(15,)",0.001,100,"{'classifier__hidden_layer_sizes': (15,), 'classifier__learning_rate_init': 0.001, 'classifier__max_iter': 100}",0.4250453720508167,0.4296619411123228,0.4273519796585543,0.0023082839216272792,108,0.4380225372591785,0.44609800362976404,0.44206027044447127,0.004037733185292769,0.4542483660130719
34,4.53475284576416,0.14738106727600098,0.0015615224838256836,1.1920928955078125e-07,"(15,)",0.001,1000,"{'classifier__hidden_layer_sizes': (15,), 'classifier__learning_rate_init': 0.001, 'classifier__max_iter': 1000}",0.49364791288566245,0.4925481643038895,0.49309843806756265,0.0005498741457819325,83,0.5212649945474372,0.515426497277677,0.5183457459125571,0.002919248634880134,0.5098039215686274
35,5.623217940330505,0.021594882011413574,0.00164031982421875,0.00010085105895996094,"(15,)",0.001,10000,"{'classifier__hidden_layer_sizes': (15,), 'classifier__learning_rate_init': 0.001, 'classifier__max_iter': 10000}",0.5078039927404718,0.49036713922210107,0.4990918997457319,0.008718424458507838,69,0.5328971283169757,0.520508166969147,0.5267026476430614,0.0061944806739143154,0.4950980392156863
36,0.41043829917907715,0.028356552124023438,0.0016334056854248047,4.5299530029296875e-06,"(16,)",0.1,100,"{'classifier__hidden_layer_sizes': (16,), 'classifier__learning_rate_init': 0.1, 'classifier__max_iter': 100}",0.5121597096188748,0.4914576517629953,0.5018162005085361,0.010351026196440094,60,0.5717920756088695,0.5411978221415608,0.5564949488752151,0.015297126733654354,0.5196078431372549
37,0.6701275110244751,0.1355222463607788,0.0015211105346679688,2.384185791015625e-07,"(16,)",0.1,1000,"{'classifier__hidden_layer_sizes': (16,), 'classifier__learning_rate_init': 0.1, 'classifier__max_iter': 1000}",0.511070780399274,0.49872773536895676,0.5049037413730476,0.006171520886575433,51,0.5783351508542348,0.5731397459165154,0.5757374483853751,0.0025977024688597083,0.5310457516339869
38,0.42248010635375977,0.052835941314697266,0.0015538930892944336,1.1801719665527344e-05,"(16,)",0.1,10000,"{'classifier__hidden_layer_sizes': (16,), 'classifier__learning_rate_init': 0.1, 'classifier__max_iter': 10000}",0.5038112522686026,0.5139949109414759,0.5088993824918271,0.005091827992770212,31,0.5710650672482733,0.5564428312159709,0.5637539492321222,0.007311118016151197,0.5049019607843137
39,0.43808627128601074,0.006479740142822266,0.0015257596969604492,2.1338462829589844e-05,"(16,)",0.01,100,"{'classifier__hidden_layer_sizes': (16,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 100}",0.49509981851179674,0.4867320974191203,0.49091899745731926,0.00418385944227273,89,0.5365321701199564,0.5186932849364791,0.5276127275282178,0.008919442591738602,0.5016339869281046
40,2.584207057952881,0.05744004249572754,0.0016020536422729492,4.684925079345703e-05,"(16,)",0.01,1000,"{'classifier__hidden_layer_sizes': (16,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 1000}",0.5070780399274047,0.5129043984005816,0.5099891027969488,0.0029131784678389215,30,0.5623409669211196,0.5618874773139746,0.562114222117547,0.00022674480357248727,0.5130718954248366
41,3.0080994367599487,0.3892592191696167,0.0016094446182250977,9.179115295410156e-06,"(16,)",0.01,10000,"{'classifier__hidden_layer_sizes': (16,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 10000}",0.5161524500907441,0.524900036350418,0.5205230657464585,0.004373791975650814,4,0.5732460923300617,0.5655172413793104,0.569381666854686,0.003864425475375688,0.5081699346405228
42,0.49891388416290283,0.04462611675262451,0.0016001462936401367,2.205371856689453e-05,"(16,)",0.001,100,"{'classifier__hidden_layer_sizes': (16,), 'classifier__learning_rate_init': 0.001, 'classifier__max_iter': 100}",0.4188747731397459,0.43984005816066885,0.42934980021794406,0.01048263974423071,107,0.4347509996364958,0.43883847549909255,0.4367947375677942,0.0020437379312983617,0.477124183006536
